521	Donation sorting	Help Process Gifts for an Organization in Glendale            	35626	Holy Family Catholic Church	BasicNeeds	209 East Lomita 	Glendale            	CA  	91205	555-123-5626	fake35626@email.com 34.134779	 -118.242746
522	Cooking groups	Participate in a cooking group to prepare food for a homeless shelter in Glendale            	35626	Holy Family Catholic Church	BasicNeeds	209 East Lomita 	Glendale            	CA  	91205	555-123-5626	fake35626@email.com 34.134779	 -118.242746
523	Gift/Food Drives	Help organize a food drive or a gift drive for a shelter serving the homeless in Glendale            	35626	Holy Family Catholic Church	BasicNeeds	209 East Lomita 	Glendale            	CA  	91205	555-123-5626	fake35626@email.com 34.134779	 -118.242746
524	Welcome Home Kit assembly	Help assemble a Welcome Home Gift Basket for a formerly home person, scheduled to occupy a Permanent Supportive Housing dwelling in Hesperia	35609	Tri-City Christian Center	BasicNeeds	11616 Hesperia Road 	Hesperia	CA  	92345	555-123-5609	fake35609@email.com 34.408775	 -117.329246
525	Basic needs "kit" assembly	Help assemble a kit to help families in need navigate the maze of services available to them in Hesperia	35609	Tri-City Christian Center	BasicNeeds	11616 Hesperia Road 	Hesperia	CA  	92345	555-123-5609	fake35609@email.com 34.408775	 -117.329246
526	Donation sorting	Help Process Gifts for an Organization in Hesperia	35609	Tri-City Christian Center	BasicNeeds	11616 Hesperia Road 	Hesperia	CA  	92345	555-123-5609	fake35609@email.com 34.408775	 -117.329246
527	Cooking groups	Participate in a cooking group to prepare food for a homeless shelter in Hesperia	35609	Tri-City Christian Center	BasicNeeds	11616 Hesperia Road 	Hesperia	CA  	92345	555-123-5609	fake35609@email.com 34.408775	 -117.329246
528	Gift/Food Drives	Help organize a food drive or a gift drive for a shelter serving the homeless in Hesperia	35609	Tri-City Christian Center	BasicNeeds	11616 Hesperia Road 	Hesperia	CA  	92345	555-123-5609	fake35609@email.com 34.461868	 -117.293843
529	Childcare	Help provide childcare at an agency serving families in poverty in Montara	35578	Not For Sale Fund	Income	P.O. Box 371035 	Montara	CA  	94037	555-123-5578	fake35578@email.com 37.541325	 -122.508261
530	Financial Literacy Workshops	Conduct financial literacy workshops to help educate struggling families in Montara	35578	Not For Sale Fund	Income	P.O. Box 371035 	Montara	CA  	94037	555-123-5578	fake35578@email.com 37.541325	 -122.508261
531	Computer Literacy Workshops	Teach people in under-served communities basic computer literacy in Montara	35578	Not For Sale Fund	Income	P.O. Box 371035 	Montara	CA  	94037	555-123-5578	fake35578@email.com 37.541325	 -122.508261
532	Job Interview/Resume Workshops	Help the unemployed prepared for a job interview in Montara	35578	Not For Sale Fund	Income	P.O. Box 371035 	Montara	CA  	94037	555-123-5578	fake35578@email.com 37.541325	 -122.508261
533	Earned Income Tax Credit (EITC) a.k.a. Volunteer Income Tax Assistance (VITA)	Help poor families prepare their tax forms for EITC in Montara	35578	Not For Sale Fund	Income	P.O. Box 371035 	Montara	CA  	94037	555-123-5578	fake35578@email.com 37.541325	 -122.508261
534	Life Skills Class Facilitation	Help poor families and individuals acquire the life-skills they need to succeed. in Montara	35578	Not For Sale Fund	Income	P.O. Box 371035 	Montara	CA  	94037	555-123-5578	fake35578@email.com 37.541325	 -122.508261
535	Welcome Home Kit assembly	Help assemble a Welcome Home Gift Basket for a formerly home person, scheduled to occupy a Permanent Supportive Housing dwelling in Oakland             	35563	YMCA East Bay Area                                                                                                      	BasicNeeds	2330 Broadway Ave 	Oakland             	CA  	94612	555-123-5563	fake35563@email.com 37.80748	 -122.270073
536	Basic needs "kit" assembly	Help assemble a kit to help families in need navigate the maze of services available to them in Oakland             	35563	YMCA East Bay Area                                                                                                      	BasicNeeds	2330 Broadway Ave 	Oakland             	CA  	94612	555-123-5563	fake35563@email.com 37.80748	 -122.270073
537	Donation sorting	Help Process Gifts for an Organization in Oakland             	35563	YMCA East Bay Area                                                                                                      	BasicNeeds	2330 Broadway Ave 	Oakland             	CA  	94612	555-123-5563	fake35563@email.com 37.80748	 -122.270073
538	Cooking groups	Participate in a cooking group to prepare food for a homeless shelter in Oakland             	35563	YMCA East Bay Area                                                                                                      	BasicNeeds	2330 Broadway Ave 	Oakland             	CA  	94612	555-123-5563	fake35563@email.com 37.80748	 -122.270073
539	Gift/Food Drives	Help organize a food drive or a gift drive for a shelter serving the homeless in Oakland             	35563	YMCA East Bay Area                                                                                                      	BasicNeeds	2330 Broadway Ave 	Oakland             	CA  	94612	555-123-5563	fake35563@email.com 37.80748	 -122.270073
540	Book/literacy fairs	Help organize a literary and book fair in Los Angeles	35549	Echo Park United Methodist Church	Education	1226 N. Alvarado Street 	Los Angeles	CA  	90026	555-123-5549	fake35549@email.com 34.07884	 -118.264859
541	Career Days	Help organize a career day at an agency or school in Los Angeles	35549	Echo Park United Methodist Church	Education	1226 N. Alvarado Street 	Los Angeles	CA  	90026	555-123-5549	fake35549@email.com 34.07884	 -118.264859
542	Back to school events (supplies/backpack drives)	Help prepare back to school events in under-served communities in Los Angeles	35549	Echo Park United Methodist Church	Education	1226 N. Alvarado Street 	Los Angeles	CA  	90026	555-123-5549	fake35549@email.com 34.07884	 -118.264859
543	After-school homework help/tutoring	Tutor students after school in Los Angeles	35549	Echo Park United Methodist Church	Education	1226 N. Alvarado Street 	Los Angeles	CA  	90026	555-123-5549	fake35549@email.com 34.07884	 -118.264859
544	Mentoring	Mentor a Teenager in Los Angeles	35549	Echo Park United Methodist Church	Education	1226 N. Alvarado Street 	Los Angeles	CA  	90026	555-123-5549	fake35549@email.com 34.07884	 -118.264859
545	Graduations	Help at a High School student graduation ceremony in Los Angeles	35549	Echo Park United Methodist Church	Education	1226 N. Alvarado Street 	Los Angeles	CA  	90026	555-123-5549	fake35549@email.com 34.07884	 -118.264859
546	Welcome Home Kit assembly	Help assemble a Welcome Home Gift Basket for a formerly home person, scheduled to occupy a Permanent Supportive Housing dwelling in Huntington Beach	35547	Helping Hearts International	BasicNeeds	 P.O. Box 1315 	Huntington Beach	CA  	92647	555-123-5547	fake35547@email.com 33.721592	 -118.007683
547	Basic needs "kit" assembly	Help assemble a kit to help families in need navigate the maze of services available to them in Huntington Beach	35547	Helping Hearts International	BasicNeeds	 P.O. Box 1315 	Huntington Beach	CA  	92647	555-123-5547	fake35547@email.com 33.721592	 -118.007683
548	Donation sorting	Help Process Gifts for an Organization in Huntington Beach	35547	Helping Hearts International	BasicNeeds	 P.O. Box 1315 	Huntington Beach	CA  	92647	555-123-5547	fake35547@email.com 33.721592	 -118.007683
549	Cooking groups	Participate in a cooking group to prepare food for a homeless shelter in Huntington Beach	35547	Helping Hearts International	BasicNeeds	 P.O. Box 1315 	Huntington Beach	CA  	92647	555-123-5547	fake35547@email.com 33.721592	 -118.007683
550	Gift/Food Drives	Help organize a food drive or a gift drive for a shelter serving the homeless in Huntington Beach	35547	Helping Hearts International	BasicNeeds	 P.O. Box 1315 	Huntington Beach	CA  	92647	555-123-5547	fake35547@email.com 33.721592	 -118.007683
551	Welcome Home Kit assembly	Help assemble a Welcome Home Gift Basket for a formerly home person, scheduled to occupy a Permanent Supportive Housing dwelling in Santa Clarita	35537	Santa Clarita Valley Pregnancy Center	BasicNeeds	23838 Valencia Blvd Ste. 270	Santa Clarita	CA  	91355	555-123-5537	fake35537@email.com 34.41056	 -118.562777
552	Basic needs "kit" assembly	Help assemble a kit to help families in need navigate the maze of services available to them in Santa Clarita	35537	Santa Clarita Valley Pregnancy Center	BasicNeeds	23838 Valencia Blvd Ste. 270	Santa Clarita	CA  	91355	555-123-5537	fake35537@email.com 34.41056	 -118.562777
553	Donation sorting	Help Process Gifts for an Organization in Santa Clarita	35537	Santa Clarita Valley Pregnancy Center	BasicNeeds	23838 Valencia Blvd Ste. 270	Santa Clarita	CA  	91355	555-123-5537	fake35537@email.com 34.41056	 -118.562777
554	Cooking groups	Participate in a cooking group to prepare food for a homeless shelter in Santa Clarita	35537	Santa Clarita Valley Pregnancy Center	BasicNeeds	23838 Valencia Blvd Ste. 270	Santa Clarita	CA  	91355	555-123-5537	fake35537@email.com 34.41056	 -118.562777
555	Gift/Food Drives	Help organize a food drive or a gift drive for a shelter serving the homeless in Santa Clarita	35537	Santa Clarita Valley Pregnancy Center	BasicNeeds	23838 Valencia Blvd Ste. 270	Santa Clarita	CA  	91355	555-123-5537	fake35537@email.com 34.41056	 -118.562777
556	Book/literacy fairs	Help organize a literary and book fair in Mission Viejo	35474	Presbyterian Church of The Master	Education	26051 Marguerite Pkwy 	Mission Viejo	CA  	92692	555-123-5474	fake35474@email.com 33.61097	 -117.643583
557	Career Days	Help organize a career day at an agency or school in Mission Viejo	35474	Presbyterian Church of The Master	Education	26051 Marguerite Pkwy 	Mission Viejo	CA  	92692	555-123-5474	fake35474@email.com 33.61097	 -117.643583
558	Back to school events (supplies/backpack drives)	Help prepare back to school events in under-served communities in Mission Viejo	35474	Presbyterian Church of The Master	Education	26051 Marguerite Pkwy 	Mission Viejo	CA  	92692	555-123-5474	fake35474@email.com 33.61097	 -117.643583
559	After-school homework help/tutoring	Tutor students after school in Mission Viejo	35474	Presbyterian Church of The Master	Education	26051 Marguerite Pkwy 	Mission Viejo	CA  	92692	555-123-5474	fake35474@email.com 33.61097	 -117.643583
560	Mentoring	Mentor a Teenager in Mission Viejo	35474	Presbyterian Church of The Master	Education	26051 Marguerite Pkwy 	Mission Viejo	CA  	92692	555-123-5474	fake35474@email.com 33.61097	 -117.643583
561	Graduations	Help at a High School student graduation ceremony in Mission Viejo	35474	Presbyterian Church of The Master	Education	26051 Marguerite Pkwy 	Mission Viejo	CA  	92692	555-123-5474	fake35474@email.com 33.61097	 -117.643583
562	Welcome Home Kit assembly	Help assemble a Welcome Home Gift Basket for a formerly home person, scheduled to occupy a Permanent Supportive Housing dwelling in Long Beach	35419	Special Olympics Southern California	BasicNeeds	6730 East Carson Street 	Long Beach	CA  	90808	555-123-5419	fake35419@email.com 33.823998	 -118.112956
563	Basic needs "kit" assembly	Help assemble a kit to help families in need navigate the maze of services available to them in Long Beach	35419	Special Olympics Southern California	BasicNeeds	6730 East Carson Street 	Long Beach	CA  	90808	555-123-5419	fake35419@email.com 33.823998	 -118.112956
564	Donation sorting	Help Process Gifts for an Organization in Long Beach	35419	Special Olympics Southern California	BasicNeeds	6730 East Carson Street 	Long Beach	CA  	90808	555-123-5419	fake35419@email.com 33.823998	 -118.112956
565	Cooking groups	Participate in a cooking group to prepare food for a homeless shelter in Long Beach	35419	Special Olympics Southern California	BasicNeeds	6730 East Carson Street 	Long Beach	CA  	90808	555-123-5419	fake35419@email.com 33.823998	 -118.112956
566	Gift/Food Drives	Help organize a food drive or a gift drive for a shelter serving the homeless in Long Beach	35419	Special Olympics Southern California	BasicNeeds	6730 East Carson Street 	Long Beach	CA  	90808	555-123-5419	fake35419@email.com 33.823998	 -118.112956
567	Welcome Home Kit assembly	Help assemble a Welcome Home Gift Basket for a formerly home person, scheduled to occupy a Permanent Supportive Housing dwelling in Pasadena	35402	Family Hope	BasicNeeds	760 Santa Barbara Street 	Pasadena	CA  	91101	555-123-5402	fake35402@email.com 34.146818	 -118.140893
568	Basic needs "kit" assembly	Help assemble a kit to help families in need navigate the maze of services available to them in Pasadena	35402	Family Hope	BasicNeeds	760 Santa Barbara Street 	Pasadena	CA  	91101	555-123-5402	fake35402@email.com 34.146818	 -118.140893
569	Donation sorting	Help Process Gifts for an Organization in Pasadena	35402	Family Hope	BasicNeeds	760 Santa Barbara Street 	Pasadena	CA  	91101	555-123-5402	fake35402@email.com 34.146818	 -118.140893
570	Cooking groups	Participate in a cooking group to prepare food for a homeless shelter in Pasadena	35402	Family Hope	BasicNeeds	760 Santa Barbara Street 	Pasadena	CA  	91101	555-123-5402	fake35402@email.com 34.146818	 -118.140893
571	Gift/Food Drives	Help organize a food drive or a gift drive for a shelter serving the homeless in Pasadena	35402	Family Hope	BasicNeeds	760 Santa Barbara Street 	Pasadena	CA  	91101	555-123-5402	fake35402@email.com 34.155487	 -118.134548
572	Welcome Home Kit assembly	Help assemble a Welcome Home Gift Basket for a formerly home person, scheduled to occupy a Permanent Supportive Housing dwelling in Rancho Mirage	35367	International Medical Alliance	BasicNeeds	69822 Camino Pacifico 	Rancho Mirage	CA  	92270	555-123-5367	fake35367@email.com 48.915216	 2.267526
573	Basic needs "kit" assembly	Help assemble a kit to help families in need navigate the maze of services available to them in Rancho Mirage	35367	International Medical Alliance	BasicNeeds	69822 Camino Pacifico 	Rancho Mirage	CA  	92270	555-123-5367	fake35367@email.com 48.915216	 2.267526
574	Donation sorting	Help Process Gifts for an Organization in Rancho Mirage	35367	International Medical Alliance	BasicNeeds	69822 Camino Pacifico 	Rancho Mirage	CA  	92270	555-123-5367	fake35367@email.com 48.915216	 2.267526
